id,age,city,channel,score,flag,region,sku,qty,price,day,note
2600,18,shenzhen,retail,0.00,true,chengdu,SKU-000,1,9.90,2026-01-25,ok
2601,19,guangzhou,web,0.33,false,chengdu,SKU-001,2,10.90,2026-01-26,ok
2602,20,chengdu,app,0.67,true,hangzhou,SKU-002,3,11.90,2026-01-27,ok
2603,21,hangzhou,retail,1.00,false,hangzhou,SKU-003,4,12.90,2026-01-28,ok
2604,22,beijing,web,1.33,true,beijing,SKU-004,5,13.90,2026-01-01,ok
2605,23,shanghai,app,1.67,false,beijing,SKU-005,6,14.90,2026-01-02,ok
2606,24,shenzhen,retail,2.00,true,shanghai,SKU-006,7,15.90,2026-01-03,ok
2607,25,guangzhou,web,2.33,false,shanghai,SKU-007,8,16.90,2026-01-04,ok
2608,26,chengdu,app,2.67,true,shenzhen,SKU-008,1,17.90,2026-01-05,ok
2609,27,hangzhou,retail,3.00,false,shenzhen,SKU-009,2,18.90,2026-01-06,ok
2610,28,beijing,web,3.33,true,guangzhou,SKU-010,3,19.90,2026-01-07,ok
2611,29,shanghai,app,3.67,false,guangzhou,SKU-011,4,20.90,2026-01-08,ok
2612,30,shenzhen,retail,4.00,true,chengdu,SKU-012,5,21.90,2026-01-09,ok
2613,31,guangzhou,web,4.33,false,chengdu,SKU-013,6,22.90,2026-01-10,ok
2614,32,chengdu,app,4.67,true,hangzhou,SKU-014,7,23.90,2026-01-11,ok
2615,33,hangzhou,retail,5.00,false,hangzhou,SKU-015,8,24.90,2026-01-12,ok
2616,34,beijing,web,5.33,true,beijing,SKU-016,1,25.90,2026-01-13,ok
2617,35,shanghai,app,5.67,false,beijing,SKU-017,2,26.90,2026-01-14,ok
2618,36,shenzhen,retail,6.00,true,shanghai,SKU-018,3,27.90,2026-01-15,ok
2619,37,guangzhou,web,6.33,false,shanghai,SKU-019,4,28.90,2026-01-16,ok
2620,38,chengdu,app,6.67,true,shenzhen,SKU-020,5,9.90,2026-01-17,ok
2621,39,hangzhou,retail,7.00,false,shenzhen,SKU-021,6,10.90,2026-01-18,ok
2622,40,beijing,web,7.33,true,guangzhou,SKU-022,7,11.90,2026-01-19,ok
2623,41,shanghai,app,7.67,false,guangzhou,SKU-023,8,12.90,2026-01-20,ok
2624,42,shenzhen,retail,8.00,true,chengdu,SKU-024,1,13.90,2026-01-21,ok
2625,43,guangzhou,web,8.33,false,chengdu,SKU-025,2,14.90,2026-01-22,ok
2626,44,chengdu,app,8.67,true,hangzhou,SKU-026,3,15.90,2026-01-23,ok
2627,45,hangzhou,retail,9.00,false,hangzhou,SKU-027,4,16.90,2026-01-24,ok
2628,46,beijing,web,9.33,true,beijing,SKU-028,5,17.90,2026-01-25,ok
2629,47,shanghai,app,9.67,false,beijing,SKU-029,6,18.90,2026-01-26,ok
2630,48,shenzhen,retail,10.00,true,shanghai,SKU-030,7,19.90,2026-01-27,ok
2631,49,guangzhou,web,10.33,false,shanghai,SKU-031,8,20.90,2026-01-28,ok
2632,50,chengdu,app,10.67,true,shenzhen,SKU-032,1,21.90,2026-01-01,ok
2633,51,hangzhou,retail,11.00,false,shenzhen,SKU-033,2,22.90,2026-01-02,ok
2634,52,beijing,web,11.33,true,guangzhou,SKU-034,3,23.90,2026-01-03,ok
2635,53,shanghai,app,11.67,false,guangzhou,SKU-035,4,24.90,2026-01-04,ok
2636,54,shenzhen,retail,12.00,true,chengdu,SKU-036,5,25.90,2026-01-05,ok
2637,55,guangzhou,web,12.33,false,chengdu,SKU-037,6,26.90,2026-01-06,ok
2638,56,chengdu,app,12.67,true,hangzhou,SKU-038,7,27.90,2026-01-07,ok
2639,57,hangzhou,retail,13.00,false,hangzhou,SKU-039,8,28.90,2026-01-08,ok
2640,58,beijing,web,13.33,true,beijing,SKU-000,1,9.90,2026-01-09,ok
2641,59,shanghai,app,13.67,false,beijing,SKU-001,2,10.90,2026-01-10,ok
2642,60,shenzhen,retail,14.00,true,shanghai,SKU-002,3,11.90,2026-01-11,ok
2643,61,guangzhou,web,14.33,false,shanghai,SKU-003,4,12.90,2026-01-12,ok
2644,62,chengdu,app,14.67,true,shenzhen,SKU-004,5,13.90,2026-01-13,ok
2645,63,hangzhou,retail,15.00,false,shenzhen,SKU-005,6,14.90,2026-01-14,ok
2646,64,beijing,web,15.33,true,guangzhou,SKU-006,7,15.90,2026-01-15,ok
2647,65,shanghai,app,15.67,false,guangzhou,SKU-007,8,16.90,2026-01-16,ok
2648,66,shenzhen,retail,16.00,true,chengdu,SKU-008,1,17.90,2026-01-17,ok
2649,67,guangzhou,web,16.33,false,chengdu,SKU-009,2,18.90,2026-01-18,ok
2650,18,chengdu,app,16.67,true,hangzhou,SKU-010,3,19.90,2026-01-19,ok
2651,19,hangzhou,retail,17.00,false,hangzhou,SKU-011,4,20.90,2026-01-20,ok
2652,20,beijing,web,17.33,true,beijing,SKU-012,5,21.90,2026-01-21,ok
2653,21,shanghai,app,17.67,false,beijing,SKU-013,6,22.90,2026-01-22,ok
2654,22,shenzhen,retail,18.00,true,shanghai,SKU-014,7,23.90,2026-01-23,ok
2655,23,guangzhou,web,18.33,false,shanghai,SKU-015,8,24.90,2026-01-24,ok
2656,24,chengdu,app,18.67,true,shenzhen,SKU-016,1,25.90,2026-01-25,ok
2657,25,hangzhou,retail,19.00,false,shenzhen,SKU-017,2,26.90,2026-01-26,ok
2658,26,beijing,web,19.33,true,guangzhou,SKU-018,3,27.90,2026-01-27,ok
2659,27,shanghai,app,19.67,false,guangzhou,SKU-019,4,28.90,2026-01-28,ok
2660,28,shenzhen,retail,20.00,true,chengdu,SKU-020,5,9.90,2026-01-01,ok
2661,29,guangzhou,web,20.33,false,chengdu,SKU-021,6,10.90,2026-01-02,ok
2662,30,chengdu,app,20.67,true,hangzhou,SKU-022,7,11.90,2026-01-03,ok
2663,31,hangzhou,retail,21.00,false,hangzhou,SKU-023,8,12.90,2026-01-04,ok
2664,32,beijing,web,21.33,true,beijing,SKU-024,1,13.90,2026-01-05,ok
2665,33,shanghai,app,21.67,false,beijing,SKU-025,2,14.90,2026-01-06,ok
2666,34,shenzhen,retail,22.00,true,shanghai,SKU-026,3,15.90,2026-01-07,ok
2667,35,guangzhou,web,22.33,false,shanghai,SKU-027,4,16.90,2026-01-08,ok
2668,36,chengdu,app,22.67,true,shenzhen,SKU-028,5,17.90,2026-01-09,ok
2669,37,hangzhou,retail,23.00,false,shenzhen,SKU-029,6,18.90,2026-01-10,ok
2670,38,beijing,web,23.33,true,guangzhou,SKU-030,7,19.90,2026-01-11,ok
2671,39,shanghai,app,23.67,false,guangzhou,SKU-031,8,20.90,2026-01-12,ok
2672,40,shenzhen,retail,24.00,true,chengdu,SKU-032,1,21.90,2026-01-13,ok
2673,41,guangzhou,web,24.33,false,chengdu,SKU-033,2,22.90,2026-01-14,ok
2674,42,chengdu,app,24.67,true,hangzhou,SKU-034,3,23.90,2026-01-15,ok
2675,43,hangzhou,retail,25.00,false,hangzhou,SKU-035,4,24.90,2026-01-16,ok
2676,44,beijing,web,25.33,true,beijing,SKU-036,5,25.90,2026-01-17,ok
2677,45,shanghai,app,25.67,false,beijing,SKU-037,6,26.90,2026-01-18,ok
2678,46,shenzhen,retail,26.00,true,shanghai,SKU-038,7,27.90,2026-01-19,ok
2679,47,guangzhou,web,26.33,false,shanghai,SKU-039,8,28.90,2026-01-20,ok
2680,48,chengdu,app,26.67,true,shenzhen,SKU-000,1,9.90,2026-01-21,ok
2681,49,hangzhou,retail,27.00,false,shenzhen,SKU-001,2,10.90,2026-01-22,ok
2682,50,beijing,web,27.33,true,guangzhou,SKU-002,3,11.90,2026-01-23,ok
2683,51,shanghai,app,27.67,false,guangzhou,SKU-003,4,12.90,2026-01-24,ok
2684,52,shenzhen,retail,28.00,true,chengdu,SKU-004,5,13.90,2026-01-25,ok
2685,53,guangzhou,web,28.33,false,chengdu,SKU-005,6,14.90,2026-01-26,ok
2686,54,chengdu,app,28.67,true,hangzhou,SKU-006,7,15.90,2026-01-27,ok
2687,55,hangzhou,retail,29.00,false,hangzhou,SKU-007,8,16.90,2026-01-28,ok
2688,56,beijing,web,29.33,true,beijing,SKU-008,1,17.90,2026-01-01,ok
2689,57,shanghai,app,29.67,false,beijing,SKU-009,2,18.90,2026-01-02,ok
2690,58,shenzhen,retail,30.00,true,shanghai,SKU-010,3,19.90,2026-01-03,ok
2691,59,guangzhou,web,30.33,false,shanghai,SKU-011,4,20.90,2026-01-04,ok
2692,60,chengdu,app,30.67,true,shenzhen,SKU-012,5,21.90,2026-01-05,ok
2693,61,hangzhou,retail,31.00,false,shenzhen,SKU-013,6,22.90,2026-01-06,ok
2694,62,beijing,web,31.33,true,guangzhou,SKU-014,7,23.90,2026-01-07,ok
2695,63,shanghai,app,31.67,false,guangzhou,SKU-015,8,24.90,2026-01-08,ok
2696,64,shenzhen,retail,32.00,true,chengdu,SKU-016,1,25.90,2026-01-09,ok
2697,65,guangzhou,web,32.33,false,chengdu,SKU-017,2,26.90,2026-01-10,ok
2698,66,chengdu,app,32.67,true,hangzhou,SKU-018,3,27.90,2026-01-11,ok
2699,67,hangzhou,retail,33.00,false,hangzhou,SKU-019,4,28.90,2026-01-12,ok
2700,18,beijing,web,0.00,true,beijing,SKU-020,5,9.90,2026-01-13,ok
2701,19,shanghai,app,0.33,false,beijing,SKU-021,6,10.90,2026-01-14,ok
2702,20,shenzhen,retail,0.67,true,shanghai,SKU-022,7,11.90,2026-01-15,ok
2703,21,guangzhou,web,1.00,false,shanghai,SKU-023,8,12.90,2026-01-16,ok
2704,22,chengdu,app,1.33,true,shenzhen,SKU-024,1,13.90,2026-01-17,ok
2705,23,hangzhou,retail,1.67,false,shenzhen,SKU-025,2,14.90,2026-01-18,ok
2706,24,beijing,web,2.00,true,guangzhou,SKU-026,3,15.90,2026-01-19,ok
2707,25,shanghai,app,2.33,false,guangzhou,SKU-027,4,16.90,2026-01-20,ok
2708,26,shenzhen,retail,2.67,true,chengdu,SKU-028,5,17.90,2026-01-21,ok
2709,27,guangzhou,web,3.00,false,chengdu,SKU-029,6,18.90,2026-01-22,ok
2710,28,chengdu,app,3.33,true,hangzhou,SKU-030,7,19.90,2026-01-23,ok
2711,29,hangzhou,retail,3.67,false,hangzhou,SKU-031,8,20.90,2026-01-24,ok
2712,30,beijing,web,4.00,true,beijing,SKU-032,1,21.90,2026-01-25,ok
2713,31,shanghai,app,4.33,false,beijing,SKU-033,2,22.90,2026-01-26,ok
2714,32,shenzhen,retail,4.67,true,shanghai,SKU-034,3,23.90,2026-01-27,ok
2715,33,guangzhou,web,5.00,false,shanghai,SKU-035,4,24.90,2026-01-28,ok
2716,34,chengdu,app,5.33,true,shenzhen,SKU-036,5,25.90,2026-01-01,ok
2717,35,hangzhou,retail,5.67,false,shenzhen,SKU-037,6,26.90,2026-01-02,ok
2718,36,beijing,web,6.00,true,guangzhou,SKU-038,7,27.90,2026-01-03,ok
2719,37,shanghai,app,6.33,false,guangzhou,SKU-039,8,28.90,2026-01-04,ok
2720,38,shenzhen,retail,6.67,true,chengdu,SKU-000,1,9.90,2026-01-05,ok
2721,39,guangzhou,web,7.00,false,chengdu,SKU-001,2,10.90,2026-01-06,ok
2722,40,chengdu,app,7.33,true,hangzhou,SKU-002,3,11.90,2026-01-07,ok
2723,41,hangzhou,retail,7.67,false,hangzhou,SKU-003,4,12.90,2026-01-08,ok
2724,42,beijing,web,8.00,true,beijing,SKU-004,5,13.90,2026-01-09,ok
2725,43,shanghai,app,8.33,false,beijing,SKU-005,6,14.90,2026-01-10,ok
2726,44,shenzhen,retail,8.67,true,shanghai,SKU-006,7,15.90,2026-01-11,ok
2727,45,guangzhou,web,9.00,false,shanghai,SKU-007,8,16.90,2026-01-12,ok
2728,46,chengdu,app,9.33,true,shenzhen,SKU-008,1,17.90,2026-01-13,ok
2729,47,hangzhou,retail,9.67,false,shenzhen,SKU-009,2,18.90,2026-01-14,ok
2730,48,beijing,web,10.00,true,guangzhou,SKU-010,3,19.90,2026-01-15,ok
2731,49,shanghai,app,10.33,false,guangzhou,SKU-011,4,20.90,2026-01-16,ok
2732,50,shenzhen,retail,10.67,true,chengdu,SKU-012,5,21.90,2026-01-17,ok
2733,51,guangzhou,web,11.00,false,chengdu,SKU-013,6,22.90,2026-01-18,ok
2734,52,chengdu,app,11.33,true,hangzhou,SKU-014,7,23.90,2026-01-19,ok
2735,53,hangzhou,retail,11.67,false,hangzhou,SKU-015,8,24.90,2026-01-20,ok
2736,54,beijing,web,12.00,true,beijing,SKU-016,1,25.90,2026-01-21,ok
2737,55,shanghai,app,12.33,false,beijing,SKU-017,2,26.90,2026-01-22,ok
2738,56,shenzhen,retail,12.67,true,shanghai,SKU-018,3,27.90,2026-01-23,ok
2739,57,guangzhou,web,13.00,false,shanghai,SKU-019,4,28.90,2026-01-24,ok
2740,58,chengdu,app,13.33,true,shenzhen,SKU-020,5,9.90,2026-01-25,ok
2741,59,hangzhou,retail,13.67,false,shenzhen,SKU-021,6,10.90,2026-01-26,ok
2742,60,beijing,web,14.00,true,guangzhou,SKU-022,7,11.90,2026-01-27,ok
2743,61,shanghai,app,14.33,false,guangzhou,SKU-023,8,12.90,2026-01-28,ok
2744,62,shenzhen,retail,14.67,true,chengdu,SKU-024,1,13.90,2026-01-01,ok
2745,63,guangzhou,web,15.00,false,chengdu,SKU-025,2,14.90,2026-01-02,ok
2746,64,chengdu,app,15.33,true,hangzhou,SKU-026,3,15.90,2026-01-03,ok
2747,65,hangzhou,retail,15.67,false,hangzhou,SKU-027,4,16.90,2026-01-04,ok
2748,66,beijing,web,16.00,true,beijing,SKU-028,5,17.90,2026-01-05,ok
2749,67,shanghai,app,16.33,false,beijing,SKU-029,6,18.90,2026-01-06,ok
2750,18,shenzhen,retail,16.67,true,shanghai,SKU-030,7,19.90,2026-01-07,ok
2751,19,guangzhou,web,17.00,false,shanghai,SKU-031,8,20.90,2026-01-08,ok
2752,20,chengdu,app,17.33,true,shenzhen,SKU-032,1,21.90,2026-01-09,ok
2753,21,hangzhou,retail,17.67,false,shenzhen,SKU-033,2,22.90,2026-01-10,ok
2754,22,beijing,web,18.00,true,guangzhou,SKU-034,3,23.90,2026-01-11,ok
2755,23,shanghai,app,18.33,false,guangzhou,SKU-035,4,24.90,2026-01-12,ok
2756,24,shenzhen,retail,18.67,true,chengdu,SKU-036,5,25.90,2026-01-13,ok
2757,25,guangzhou,web,19.00,false,chengdu,SKU-037,6,26.90,2026-01-14,ok
2758,26,chengdu,app,19.33,true,hangzhou,SKU-038,7,27.90,2026-01-15,ok
2759,27,hangzhou,retail,19.67,false,hangzhou,SKU-039,8,28.90,2026-01-16,ok
2760,28,beijing,web,20.00,true,beijing,SKU-000,1,9.90,2026-01-17,ok
2761,29,shanghai,app,20.33,false,beijing,SKU-001,2,10.90,2026-01-18,ok
2762,30,shenzhen,retail,20.67,true,shanghai,SKU-002,3,11.90,2026-01-19,ok
2763,31,guangzhou,web,21.00,false,shanghai,SKU-003,4,12.90,2026-01-20,ok
2764,32,chengdu,app,21.33,true,shenzhen,SKU-004,5,13.90,2026-01-21,ok
2765,33,hangzhou,retail,21.67,false,shenzhen,SKU-005,6,14.90,2026-01-22,ok
2766,34,beijing,web,22.00,true,guangzhou,SKU-006,7,15.90,2026-01-23,ok
2767,35,shanghai,app,22.33,false,guangzhou,SKU-007,8,16.90,2026-01-24,ok
2768,36,shenzhen,retail,22.67,true,chengdu,SKU-008,1,17.90,2026-01-25,ok
2769,37,guangzhou,web,23.00,false,chengdu,SKU-009,2,18.90,2026-01-26,ok
2770,38,chengdu,app,23.33,true,hangzhou,SKU-010,3,19.90,2026-01-27,ok
2771,39,hangzhou,retail,23.67,false,hangzhou,SKU-011,4,20.90,2026-01-28,ok
2772,40,beijing,web,24.00,true,beijing,SKU-012,5,21.90,2026-01-01,ok
2773,41,shanghai,app,24.33,false,beijing,SKU-013,6,22.90,2026-01-02,ok
2774,42,shenzhen,retail,24.67,true,shanghai,SKU-014,7,23.90,2026-01-03,ok
2775,43,guangzhou,web,25.00,false,shanghai,SKU-015,8,24.90,2026-01-04,ok
2776,44,chengdu,app,25.33,true,shenzhen,SKU-016,1,25.90,2026-01-05,ok
2777,45,hangzhou,retail,25.67,false,shenzhen,SKU-017,2,26.90,2026-01-06,ok
2778,46,beijing,web,26.00,true,guangzhou,SKU-018,3,27.90,2026-01-07,ok
2779,47,shanghai,app,26.33,false,guangzhou,SKU-019,4,28.90,2026-01-08,ok
2780,48,shenzhen,retail,26.67,true,chengdu,SKU-020,5,9.90,2026-01-09,ok
2781,49,guangzhou,web,27.00,false,chengdu,SKU-021,6,10.90,2026-01-10,ok
2782,50,chengdu,app,27.33,true,hangzhou,SKU-022,7,11.90,2026-01-11,ok
2783,51,hangzhou,retail,27.67,false,hangzhou,SKU-023,8,12.90,2026-01-12,ok
2784,52,beijing,web,28.00,true,beijing,SKU-024,1,13.90,2026-01-13,ok
2785,53,shanghai,app,28.33,false,beijing,SKU-025,2,14.90,2026-01-14,ok
2786,54,shenzhen,retail,28.67,true,shanghai,SKU-026,3,15.90,2026-01-15,ok
2787,55,guangzhou,web,29.00,false,shanghai,SKU-027,4,16.90,2026-01-16,ok
2788,56,chengdu,app,29.33,true,shenzhen,SKU-028,5,17.90,2026-01-17,ok
2789,57,hangzhou,retail,29.67,false,shenzhen,SKU-029,6,18.90,2026-01-18,ok
2790,58,beijing,web,30.00,true,guangzhou,SKU-030,7,19.90,2026-01-19,ok
2791,59,shanghai,app,30.33,false,guangzhou,SKU-031,8,20.90,2026-01-20,ok
2792,60,shenzhen,retail,30.67,true,chengdu,SKU-032,1,21.90,2026-01-21,ok
2793,61,guangzhou,web,31.00,false,chengdu,SKU-033,2,22.90,2026-01-22,ok
2794,62,chengdu,app,31.33,true,hangzhou,SKU-034,3,23.90,2026-01-23,ok
2795,63,hangzhou,retail,31.67,false,hangzhou,SKU-035,4,24.90,2026-01-24,ok
2796,64,beijing,web,32.00,true,beijing,SKU-036,5,25.90,2026-01-25,ok
2797,65,shanghai,app,32.33,false,beijing,SKU-037,6,26.90,2026-01-26,ok
2798,66,shenzhen,retail,32.67,true,shanghai,SKU-038,7,27.90,2026-01-27,ok
2799,67,guangzhou,web,33.00,false,shanghai,SKU-039,8,28.90,2026-01-28,ok
2800,18,chengdu,app,0.00,true,shenzhen,SKU-000,1,9.90,2026-01-01,ok
2801,19,hangzhou,retail,0.33,false,shenzhen,SKU-001,2,10.90,2026-01-02,ok
2802,20,beijing,web,0.67,true,guangzhou,SKU-002,3,11.90,2026-01-03,ok
2803,21,shanghai,app,1.00,false,guangzhou,SKU-003,4,12.90,2026-01-04,ok
2804,22,shenzhen,retail,1.33,true,chengdu,SKU-004,5,13.90,2026-01-05,ok
2805,23,guangzhou,web,1.67,false,chengdu,SKU-005,6,14.90,2026-01-06,ok
2806,24,chengdu,app,2.00,true,hangzhou,SKU-006,7,15.90,2026-01-07,ok
2807,25,hangzhou,retail,2.33,false,hangzhou,SKU-007,8,16.90,2026-01-08,ok
2808,26,beijing,web,2.67,true,beijing,SKU-008,1,17.90,2026-01-09,ok
2809,27,shanghai,app,3.00,false,beijing,SKU-009,2,18.90,2026-01-10,ok
2810,28,shenzhen,retail,3.33,true,shanghai,SKU-010,3,19.90,2026-01-11,ok
2811,29,guangzhou,web,3.67,false,shanghai,SKU-011,4,20.90,2026-01-12,ok
2812,30,chengdu,app,4.00,true,shenzhen,SKU-012,5,21.90,2026-01-13,ok
2813,31,hangzhou,retail,4.33,false,shenzhen,SKU-013,6,22.90,2026-01-14,ok
2814,32,beijing,web,4.67,true,guangzhou,SKU-014,7,23.90,2026-01-15,ok
2815,33,shanghai,app,5.00,false,guangzhou,SKU-015,8,24.90,2026-01-16,ok
2816,34,shenzhen,retail,5.33,true,chengdu,SKU-016,1,25.90,2026-01-17,ok
2817,35,guangzhou,web,5.67,false,chengdu,SKU-017,2,26.90,2026-01-18,ok
2818,36,chengdu,app,6.00,true,hangzhou,SKU-018,3,27.90,2026-01-19,ok
2819,37,hangzhou,retail,6.33,false,hangzhou,SKU-019,4,28.90,2026-01-20,ok
2820,38,beijing,web,6.67,true,beijing,SKU-020,5,9.90,2026-01-21,ok
2821,39,shanghai,app,7.00,false,beijing,SKU-021,6,10.90,2026-01-22,ok
2822,40,shenzhen,retail,7.33,true,shanghai,SKU-022,7,11.90,2026-01-23,ok
2823,41,guangzhou,web,7.67,false,shanghai,SKU-023,8,12.90,2026-01-24,ok
2824,42,chengdu,app,8.00,true,shenzhen,SKU-024,1,13.90,2026-01-25,ok
2825,43,hangzhou,retail,8.33,false,shenzhen,SKU-025,2,14.90,2026-01-26,ok
2826,44,beijing,web,8.67,true,guangzhou,SKU-026,3,15.90,2026-01-27,ok
2827,45,shanghai,app,9.00,false,guangzhou,SKU-027,4,16.90,2026-01-28,ok
2828,46,shenzhen,retail,9.33,true,chengdu,SKU-028,5,17.90,2026-01-01,ok
2829,47,guangzhou,web,9.67,false,chengdu,SKU-029,6,18.90,2026-01-02,ok
2830,48,chengdu,app,10.00,true,hangzhou,SKU-030,7,19.90,2026-01-03,ok
2831,49,hangzhou,retail,10.33,false,hangzhou,SKU-031,8,20.90,2026-01-04,ok
2832,50,beijing,web,10.67,true,beijing,SKU-032,1,21.90,2026-01-05,ok
2833,51,shanghai,app,11.00,false,beijing,SKU-033,2,22.90,2026-01-06,ok
2834,52,shenzhen,retail,11.33,true,shanghai,SKU-034,3,23.90,2026-01-07,ok
2835,53,guangzhou,web,11.67,false,shanghai,SKU-035,4,24.90,2026-01-08,ok
2836,54,chengdu,app,12.00,true,shenzhen,SKU-036,5,25.90,2026-01-09,ok
2837,55,hangzhou,retail,12.33,false,shenzhen,SKU-037,6,26.90,2026-01-10,ok
2838,56,beijing,web,12.67,true,guangzhou,SKU-038,7,27.90,2026-01-11,ok
2839,57,shanghai,app,13.00,false,guangzhou,SKU-039,8,28.90,2026-01-12,ok
2840,58,shenzhen,retail,13.33,true,chengdu,SKU-000,1,9.90,2026-01-13,ok
2841,59,guangzhou,web,13.67,false,chengdu,SKU-001,2,10.90,2026-01-14,ok
2842,60,chengdu,app,14.00,true,hangzhou,SKU-002,3,11.90,2026-01-15,ok
2843,61,hangzhou,retail,14.33,false,hangzhou,SKU-003,4,12.90,2026-01-16,ok
2844,62,beijing,web,14.67,true,beijing,SKU-004,5,13.90,2026-01-17,ok
2845,63,shanghai,app,15.00,false,beijing,SKU-005,6,14.90,2026-01-18,ok
2846,64,shenzhen,retail,15.33,true,shanghai,SKU-006,7,15.90,2026-01-19,ok
2847,65,guangzhou,web,15.67,false,shanghai,SKU-007,8,16.90,2026-01-20,ok
2848,66,chengdu,app,16.00,true,shenzhen,SKU-008,1,17.90,2026-01-21,ok
2849,67,hangzhou,retail,16.33,false,shenzhen,SKU-009,2,18.90,2026-01-22,ok
2850,18,beijing,web,16.67,true,guangzhou,SKU-010,3,19.90,2026-01-23,ok
2851,19,shanghai,app,17.00,false,guangzhou,SKU-011,4,20.90,2026-01-24,ok
2852,20,shenzhen,retail,17.33,true,chengdu,SKU-012,5,21.90,2026-01-25,ok
2853,21,guangzhou,web,17.67,false,chengdu,SKU-013,6,22.90,2026-01-26,ok
2854,22,chengdu,app,18.00,true,hangzhou,SKU-014,7,23.90,2026-01-27,ok
2855,23,hangzhou,retail,18.33,false,hangzhou,SKU-015,8,24.90,2026-01-28,ok
2856,24,beijing,web,18.67,true,beijing,SKU-016,1,25.90,2026-01-01,ok
2857,25,shanghai,app,19.00,false,beijing,SKU-017,2,26.90,2026-01-02,ok
2858,26,shenzhen,retail,19.33,true,shanghai,SKU-018,3,27.90,2026-01-03,ok
2859,27,guangzhou,web,19.67,false,shanghai,SKU-019,4,28.90,2026-01-04,ok
2860,28,chengdu,app,20.00,true,shenzhen,SKU-020,5,9.90,2026-01-05,ok
2861,29,hangzhou,retail,20.33,false,shenzhen,SKU-021,6,10.90,2026-01-06,ok
2862,30,beijing,web,20.67,true,guangzhou,SKU-022,7,11.90,2026-01-07,ok
2863,31,shanghai,app,21.00,false,guangzhou,SKU-023,8,12.90,2026-01-08,ok
2864,32,shenzhen,retail,21.33,true,chengdu,SKU-024,1,13.90,2026-01-09,ok
2865,33,guangzhou,web,21.67,false,chengdu,SKU-025,2,14.90,2026-01-10,ok
2866,34,chengdu,app,22.00,true,hangzhou,SKU-026,3,15.90,2026-01-11,ok
2867,35,hangzhou,retail,22.33,false,hangzhou,SKU-027,4,16.90,2026-01-12,ok
2868,36,beijing,web,22.67,true,beijing,SKU-028,5,17.90,2026-01-13,ok
2869,37,shanghai,app,23.00,false,beijing,SKU-029,6,18.90,2026-01-14,ok
2870,38,shenzhen,retail,23.33,true,shanghai,SKU-030,7,19.90,2026-01-15,ok
2871,39,guangzhou,web,23.67,false,shanghai,SKU-031,8,20.90,2026-01-16,ok
2872,40,chengdu,app,24.00,true,shenzhen,SKU-032,1,21.90,2026-01-17,ok
2873,41,hangzhou,retail,24.33,false,shenzhen,SKU-033,2,22.90,2026-01-18,ok
2874,42,beijing,web,24.67,true,guangzhou,SKU-034,3,23.90,2026-01-19,ok
2875,43,shanghai,app,25.00,false,guangzhou,SKU-035,4,24.90,2026-01-20,ok
2876,44,shenzhen,retail,25.33,true,chengdu,SKU-036,5,25.90,2026-01-21,ok
2877,45,guangzhou,web,25.67,false,chengdu,SKU-037,6,26.90,2026-01-22,ok
2878,46,chengdu,app,26.00,true,hangzhou,SKU-038,7,27.90,2026-01-23,ok
2879,47,hangzhou,retail,26.33,false,hangzhou,SKU-039,8,28.90,2026-01-24,ok
2880,48,beijing,web,26.67,true,beijing,SKU-000,1,9.90,2026-01-25,ok
2881,49,shanghai,app,27.00,false,beijing,SKU-001,2,10.90,2026-01-26,ok
2882,50,shenzhen,retail,27.33,true,shanghai,SKU-002,3,11.90,2026-01-27,ok
2883,51,guangzhou,web,27.67,false,shanghai,SKU-003,4,12.90,2026-01-28,ok
2884,52,chengdu,app,28.00,true,shenzhen,SKU-004,5,13.90,2026-01-01,ok
2885,53,hangzhou,retail,28.33,false,shenzhen,SKU-005,6,14.90,2026-01-02,ok
2886,54,beijing,web,28.67,true,guangzhou,SKU-006,7,15.90,2026-01-03,ok
2887,55,shanghai,app,29.00,false,guangzhou,SKU-007,8,16.90,2026-01-04,ok
2888,56,shenzhen,retail,29.33,true,chengdu,SKU-008,1,17.90,2026-01-05,ok
2889,57,guangzhou,web,29.67,false,chengdu,SKU-009,2,18.90,2026-01-06,ok
2890,58,chengdu,app,30.00,true,hangzhou,SKU-010,3,19.90,2026-01-07,ok
2891,59,hangzhou,retail,30.33,false,hangzhou,SKU-011,4,20.90,2026-01-08,ok
2892,60,beijing,web,30.67,true,beijing,SKU-012,5,21.90,2026-01-09,ok
2893,61,shanghai,app,31.00,false,beijing,SKU-013,6,22.90,2026-01-10,ok
2894,62,shenzhen,retail,31.33,true,shanghai,SKU-014,7,23.90,2026-01-11,ok
2895,63,guangzhou,web,31.67,false,shanghai,SKU-015,8,24.90,2026-01-12,ok
2896,64,chengdu,app,32.00,true,shenzhen,SKU-016,1,25.90,2026-01-13,ok
2897,65,hangzhou,retail,32.33,false,shenzhen,SKU-017,2,26.90,2026-01-14,ok
2898,66,beijing,web,32.67,true,guangzhou,SKU-018,3,27.90,2026-01-15,ok
2899,67,shanghai,app,33.00,false,guangzhou,SKU-019,4,28.90,2026-01-16,ok
2900,18,shenzhen,retail,0.00,true,chengdu,SKU-020,5,9.90,2026-01-17,ok
2901,19,guangzhou,web,0.33,false,chengdu,SKU-021,6,10.90,2026-01-18,ok
2902,20,chengdu,app,0.67,true,hangzhou,SKU-022,7,11.90,2026-01-19,ok
